"","V1","V2","V3","prob","cumul.prob","V6"
"400",6,85,9,2.460252917717e-27,2.90026772686286e-26,120.26
"401",9,6,85,2.460252917717e-27,3.14629301863456e-26,120.26
"402",6,9,85,2.460252917717e-27,3.39231831040626e-26,120.26
"403",85,8,7,3.16318232277887e-27,3.70863654268415e-26,120.14
"404",8,85,7,3.16318232277887e-27,4.02495477496204e-26,120.14
"405",85,7,8,3.16318232277887e-27,4.34127300723992e-26,120.14
"406",7,85,8,3.16318232277887e-27,4.65759123951781e-26,120.14
"407",8,7,85,3.16318232277887e-27,4.9739094717957e-26,120.14
"408",7,8,85,3.16318232277887e-27,5.29022770407358e-26,120.14
"409",84,16,0,2.61140731775663e-30,5.29048884480536e-26,119.36
"410",16,84,0,2.61140731775663e-30,5.29074998553714e-26,119.36
"411",84,0,16,2.61140731775663e-30,5.29101112626891e-26,119.36
"412",0,84,16,2.61140731775663e-30,5.29127226700069e-26,119.36
"413",16,0,84,2.61140731775663e-30,5.29153340773246e-26,119.36
"414",0,16,84,2.61140731775663e-30,5.29179454846424e-26,119.36
"415",84,15,1,4.17825170841064e-29,5.29597280017265e-26,118.46
"416",15,84,1,4.17825170841064e-29,5.30015105188106e-26,118.46
"417",84,1,15,4.17825170841064e-29,5.30432930358947e-26,118.46
"418",1,84,15,4.17825170841064e-29,5.30850755529788e-26,118.46
"419",15,1,84,4.17825170841064e-29,5.31268580700629e-26,118.46
"420",1,15,84,4.17825170841064e-29,5.3168640587147e-26,118.46
"421",84,14,2,3.13368878130793e-28,5.34820094652778e-26,117.68
"422",14,84,2,3.13368878130793e-28,5.37953783434086e-26,117.68
"423",84,2,14,3.13368878130793e-28,5.41087472215394e-26,117.68
"424",2,84,14,3.13368878130793e-28,5.44221160996702e-26,117.68
"425",14,2,84,3.13368878130793e-28,5.4735484977801e-26,117.68
"426",2,14,84,3.13368878130793e-28,5.50488538559318e-26,117.68
"427",84,13,3,1.46238809794368e-27,5.65112419538755e-26,117.02
"428",13,84,3,1.46238809794368e-27,5.79736300518191e-26,117.02
"429",84,3,13,1.46238809794368e-27,5.94360181497628e-26,117.02
"430",3,84,13,1.46238809794368e-27,6.08984062477065e-26,117.02
"431",13,3,84,1.46238809794368e-27,6.23607943456502e-26,117.02
"432",3,13,84,1.46238809794368e-27,6.38231824435939e-26,117.02
"433",84,12,4,4.75276131831704e-27,6.85759437619109e-26,116.48
"434",12,84,4,4.75276131831704e-27,7.33287050802279e-26,116.48
"435",84,4,12,4.75276131831704e-27,7.8081466398545e-26,116.48
"436",4,84,12,4.75276131831704e-27,8.2834227716862e-26,116.48
"437",12,4,84,4.75276131831704e-27,8.75869890351791e-26,116.48
"438",4,12,84,4.75276131831704e-27,9.23397503534961e-26,116.48
"439",84,11,5,1.1406627163961e-26,1.03746377517457e-25,116.06
"440",11,84,5,1.1406627163961e-26,1.15153004681418e-25,116.06
"441",84,5,11,1.1406627163961e-26,1.26559631845379e-25,116.06
"442",5,84,11,1.1406627163961e-26,1.3796625900934e-25,116.06
"443",11,5,84,1.1406627163961e-26,1.49372886173301e-25,116.06
"444",5,11,84,1.1406627163961e-26,1.60779513337262e-25,116.06
"445",84,10,6,2.09121498005946e-26,1.81691663137857e-25,115.76
"446",10,84,6,2.09121498005946e-26,2.02603812938452e-25,115.76
"447",84,6,10,2.09121498005946e-26,2.23515962739046e-25,115.76
"448",6,84,10,2.09121498005946e-26,2.44428112539641e-25,115.76
"449",10,6,84,2.09121498005946e-26,2.65340262340235e-25,115.76
"450",6,10,84,2.09121498005946e-26,2.8625241214083e-25,115.76
"451",84,9,7,2.98744997151354e-26,3.16126911855965e-25,115.58
"452",9,84,7,2.98744997151354e-26,3.460014115711e-25,115.58
"453",84,7,9,2.98744997151354e-26,3.75875911286236e-25,115.58
"454",7,84,9,2.98744997151354e-26,4.05750411001371e-25,115.58
"455",9,7,84,2.98744997151354e-26,4.35624910716507e-25,115.58
"456",7,9,84,2.98744997151354e-26,4.65499410431642e-25,115.58
"457",84,8,8,3.3608812179527e-26,4.99108222611169e-25,115.52
"458",8,84,8,3.3608812179527e-26,5.32717034790696e-25,115.52
"459",8,8,84,3.3608812179527e-26,5.66325846970223e-25,115.52
"460",83,17,0,1.29034243936207e-29,5.66338750394617e-25,115.34
"461",17,83,0,1.29034243936207e-29,5.6635165381901e-25,115.34
"462",83,0,17,1.29034243936207e-29,5.66364557243404e-25,115.34
"463",0,83,17,1.29034243936207e-29,5.66377460667797e-25,115.34
"464",17,0,83,1.29034243936207e-29,5.66390364092191e-25,115.34
"465",0,17,83,1.29034243936207e-29,5.66403267516585e-25,115.34
"466",83,16,1,2.19358214691553e-28,5.66622625731276e-25,114.38
"467",16,83,1,2.19358214691553e-28,5.66841983945968e-25,114.38
"468",83,1,16,2.19358214691553e-28,5.67061342160659e-25,114.38
"469",1,83,16,2.19358214691553e-28,5.67280700375351e-25,114.38
"470",16,1,83,2.19358214691553e-28,5.67500058590042e-25,114.38
"471",1,16,83,2.19358214691553e-28,5.67719416804734e-25,114.38
"472",83,15,2,1.75486571753244e-27,5.69474282522266e-25,113.54
"473",15,83,2,1.75486571753244e-27,5.71229148239799e-25,113.54
"474",83,2,15,1.75486571753244e-27,5.72984013957331e-25,113.54
"475",2,83,15,1.75486571753244e-27,5.74738879674864e-25,113.54
"476",15,2,83,1.75486571753244e-27,5.76493745392396e-25,113.54
"477",2,15,83,1.75486571753244e-27,5.78248611109929e-25,113.54
"478",83,14,3,8.77432858766208e-27,5.87022939697591e-25,112.82
"479",14,83,3,8.77432858766208e-27,5.95797268285253e-25,112.82
"480",83,3,14,8.77432858766208e-27,6.04571596872915e-25,112.82
"481",3,83,14,8.77432858766208e-27,6.13345925460577e-25,112.82
"482",14,3,83,8.77432858766208e-27,6.22120254048239e-25,112.82
"483",3,14,83,8.77432858766208e-27,6.30894582635901e-25,112.82
"484",83,13,4,3.07101500568184e-26,6.61604732692719e-25,112.22
"485",13,83,4,3.07101500568184e-26,6.92314882749538e-25,112.22
"486",83,4,13,3.07101500568184e-26,7.23025032806356e-25,112.22
"487",4,83,13,3.07101500568184e-26,7.53735182863174e-25,112.22
"488",13,4,83,3.07101500568184e-26,7.84445332919993e-25,112.22
"489",4,13,83,3.07101500568184e-26,8.15155482976811e-25,112.22
"490",83,12,5,7.98463901477258e-26,8.95001873124537e-25,111.74
"491",12,83,5,7.98463901477258e-26,9.74848263272263e-25,111.74
"492",83,5,12,7.98463901477258e-26,1.05469465341999e-24,111.74
"493",5,83,12,7.98463901477258e-26,1.13454104356771e-24,111.74
"494",12,5,83,7.98463901477258e-26,1.21438743371544e-24,111.74
"495",5,12,83,7.98463901477258e-26,1.29423382386317e-24,111.74
"496",82,18,0,5.94991235928034e-29,1.29429332298676e-24,111.44
"497",18,82,0,5.94991235928034e-29,1.29435282211035e-24,111.44
"498",82,0,18,5.94991235928034e-29,1.29441232123394e-24,111.44
"499",0,82,18,5.94991235928034e-29,1.29447182035754e-24,111.44
"500",18,0,82,5.94991235928034e-29,1.29453131948113e-24,111.44
"501",0,18,82,5.94991235928034e-29,1.29459081860472e-24,111.44
"502",83,11,6,1.59692780295452e-25,1.45428359890017e-24,111.38
"503",11,83,6,1.59692780295452e-25,1.61397637919563e-24,111.38
"504",83,6,11,1.59692780295452e-25,1.77366915949108e-24,111.38
"505",6,83,11,1.59692780295452e-25,1.93336193978653e-24,111.38
"506",11,6,83,1.59692780295452e-25,2.09305472008198e-24,111.38
"507",6,11,83,1.59692780295452e-25,2.25274750037743e-24,111.38
"508",83,10,7,2.50945797607135e-25,2.50369329798457e-24,111.14
"509",10,83,7,2.50945797607135e-25,2.7546390955917e-24,111.14
"510",83,7,10,2.50945797607135e-25,3.00558489319884e-24,111.14
"511",7,83,10,2.50945797607135e-25,3.25653069080597e-24,111.14
"512",10,7,83,2.50945797607135e-25,3.50747648841311e-24,111.14
"513",7,10,83,2.50945797607135e-25,3.75842228602024e-24,111.14
"514",83,9,8,3.13682247008914e-25,4.07210453302916e-24,111.02
"515",9,83,8,3.13682247008914e-25,4.38578678003807e-24,111.02
"516",83,8,9,3.13682247008914e-25,4.69946902704699e-24,111.02
"517",8,83,9,3.13682247008914e-25,5.0131512740559e-24,111.02
"518",9,8,83,3.13682247008914e-25,5.32683352106481e-24,111.02
"519",8,9,83,3.13682247008914e-25,5.64051576807373e-24,111.02
"520",82,17,1,1.07098422467046e-27,5.6415867522984e-24,110.42
"521",17,82,1,1.07098422467046e-27,5.64265773652307e-24,110.42
"522",82,1,17,1.07098422467046e-27,5.64372872074774e-24,110.42
"523",1,82,17,1.07098422467046e-27,5.64479970497241e-24,110.42
"524",17,1,82,1.07098422467046e-27,5.64587068919708e-24,110.42
"525",1,17,82,1.07098422467046e-27,5.64694167342175e-24,110.42
"526",82,16,2,9.10336590969891e-27,5.65604503933145e-24,109.52
"527",16,82,2,9.10336590969891e-27,5.66514840524115e-24,109.52
"528",82,2,16,9.10336590969891e-27,5.67425177115085e-24,109.52
"529",2,82,16,9.10336590969891e-27,5.68335513706055e-24,109.52
"530",16,2,82,9.10336590969891e-27,5.69245850297025e-24,109.52
"531",2,16,82,9.10336590969891e-27,5.70156186887994e-24,109.52
"532",82,15,3,4.8551284851728e-26,5.75011315373167e-24,108.74
"533",15,82,3,4.8551284851728e-26,5.7986644385834e-24,108.74
"534",82,3,15,4.8551284851728e-26,5.84721572343513e-24,108.74
"535",3,82,15,4.8551284851728e-26,5.89576700828686e-24,108.74
"536",15,3,82,4.8551284851728e-26,5.94431829313858e-24,108.74
"537",3,15,82,4.8551284851728e-26,5.99286957799031e-24,108.74
"538",82,14,4,1.82067318193977e-25,6.17493689618429e-24,108.08
"539",14,82,4,1.82067318193977e-25,6.35700421437827e-24,108.08
"540",82,4,14,1.82067318193977e-25,6.53907153257224e-24,108.08
"541",4,82,14,1.82067318193977e-25,6.72113885076622e-24,108.08
"542",14,4,82,1.82067318193977e-25,6.9032061689602e-24,108.08
"543",4,14,82,1.82067318193977e-25,7.08527348715417e-24,108.08
"544",81,19,0,2.56785691295254e-28,7.08553027284547e-24,107.66
"545",19,81,0,2.56785691295254e-28,7.08578705853676e-24,107.66
"546",81,0,19,2.56785691295254e-28,7.08604384422806e-24,107.66
"547",0,81,19,2.56785691295254e-28,7.08630062991935e-24,107.66
"548",19,0,81,2.56785691295254e-28,7.08655741561065e-24,107.66
"549",0,19,81,2.56785691295254e-28,7.08681420130195e-24,107.66
"550",82,13,5,5.09788490943132e-25,7.59660269224508e-24,107.54
"551",13,82,5,5.09788490943132e-25,8.10639118318821e-24,107.54
"552",82,5,13,5.09788490943132e-25,8.61617967413134e-24,107.54
"553",5,82,13,5.09788490943132e-25,9.12596816507447e-24,107.54
"554",13,5,82,5.09788490943132e-25,9.6357566560176e-24,107.54
"555",5,13,82,5.09788490943132e-25,1.01455451469607e-23,107.54
"556",82,12,6,1.10454173037681e-24,1.12500868773375e-23,107.12
"557",12,82,6,1.10454173037681e-24,1.23546286077144e-23,107.12
"558",82,6,12,1.10454173037681e-24,1.34591703380912e-23,107.12
"559",6,82,12,1.10454173037681e-24,1.4563712068468e-23,107.12
"560",12,6,82,1.10454173037681e-24,1.56682537988448e-23,107.12
"561",6,12,82,1.10454173037681e-24,1.67727955292216e-23,107.12
"562",82,11,7,1.89350010921732e-24,1.86662956384389e-23,106.82
"563",11,82,7,1.89350010921732e-24,2.05597957476562e-23,106.82
"564",82,7,11,1.89350010921732e-24,2.24532958568736e-23,106.82
"565",7,82,11,1.89350010921732e-24,2.43467959660909e-23,106.82
"566",11,7,82,1.89350010921732e-24,2.62402960753082e-23,106.82
"567",7,11,82,1.89350010921732e-24,2.81337961845255e-23,106.82
"568",82,10,8,2.60356265017386e-24,3.07373588346994e-23,106.64
"569",10,82,8,2.60356265017386e-24,3.33409214848732e-23,106.64
"570",82,8,10,2.60356265017386e-24,3.59444841350471e-23,106.64
"571",8,82,10,2.60356265017386e-24,3.8548046785221e-23,106.64
"572",10,8,82,2.60356265017386e-24,4.11516094353948e-23,106.64
"573",8,10,82,2.60356265017386e-24,4.37551720855687e-23,106.64
"574",81,18,1,4.87892813460972e-27,4.37600510137033e-23,106.58
"575",18,81,1,4.87892813460972e-27,4.37649299418379e-23,106.58
"576",81,1,18,4.87892813460972e-27,4.37698088699725e-23,106.58
"577",1,81,18,4.87892813460972e-27,4.37746877981071e-23,106.58
"578",18,1,81,4.87892813460972e-27,4.37795667262417e-23,106.58
"579",1,18,81,4.87892813460972e-27,4.37844456543763e-23,106.58
"580",82,9,9,2.89284738908205e-24,4.66772930434584e-23,106.58
"581",9,82,9,2.89284738908205e-24,4.95701404325404e-23,106.58
"582",9,9,82,2.89284738908205e-24,5.24629878216225e-23,106.58
"583",81,17,2,4.39103532114873e-26,5.2506898174834e-23,105.62
"584",17,81,2,4.39103532114873e-26,5.25508085280455e-23,105.62
"585",81,2,17,4.39103532114873e-26,5.25947188812569e-23,105.62
"586",2,81,17,4.39103532114873e-26,5.26386292344684e-23,105.62
"587",17,2,81,4.39103532114873e-26,5.26825395876799e-23,105.62
"588",2,17,81,4.39103532114873e-26,5.27264499408914e-23,105.62
"589",81,16,3,2.48825334865096e-25,5.29752752757565e-23,104.78
"590",16,81,3,2.48825334865096e-25,5.32241006106216e-23,104.78
"591",81,3,16,2.48825334865096e-25,5.34729259454867e-23,104.78
"592",3,81,16,2.48825334865096e-25,5.37217512803518e-23,104.78
"593",16,3,81,2.48825334865096e-25,5.39705766152169e-23,104.78
"594",3,16,81,2.48825334865096e-25,5.4219401950082e-23,104.78
"595",81,15,4,9.95301339460388e-25,5.52147032895424e-23,104.06
"596",15,81,4,9.95301339460388e-25,5.62100046290028e-23,104.06
"597",81,4,15,9.95301339460388e-25,5.72053059684631e-23,104.06
"598",4,81,15,9.95301339460388e-25,5.82006073079235e-23,104.06
"599",15,4,81,9.95301339460388e-25,5.91959086473839e-23,104.06
"600",4,15,81,9.95301339460388e-25,6.01912099868443e-23,104.06
"601",80,20,0,1.03998204974583e-27,6.01922499688941e-23,104
"602",20,80,0,1.03998204974583e-27,6.01932899509438e-23,104
"603",80,0,20,1.03998204974583e-27,6.01943299329935e-23,104
"604",0,80,20,1.03998204974583e-27,6.01953699150433e-23,104
"605",20,0,80,1.03998204974583e-27,6.0196409897093e-23,104
"606",0,20,80,1.03998204974583e-27,6.01974498791428e-23,104
"607",81,14,5,2.98590401838116e-24,6.31833538975239e-23,103.46
"608",14,81,5,2.98590401838116e-24,6.61692579159051e-23,103.46
"609",81,5,14,2.98590401838116e-24,6.91551619342863e-23,103.46
"610",5,81,14,2.98590401838116e-24,7.21410659526674e-23,103.46
"611",14,5,81,2.98590401838116e-24,7.51269699710486e-23,103.46
"612",5,14,81,2.98590401838116e-24,7.81128739894297e-23,103.46
"613",81,13,6,6.96710937622258e-24,8.50799833656523e-23,102.98
"614",13,81,6,6.96710937622258e-24,9.20470927418749e-23,102.98
"615",81,6,13,6.96710937622258e-24,9.90142021180975e-23,102.98
"616",6,81,13,6.96710937622258e-24,1.0598131149432e-22,102.98
"617",13,6,81,6.96710937622258e-24,1.12948420870543e-22,102.98
"618",6,13,81,6.96710937622258e-24,1.19915530246765e-22,102.98
"619",80,19,1,2.07996409949154e-26,1.1993632988776e-22,102.86
"620",19,80,1,2.07996409949154e-26,1.19957129528755e-22,102.86
"621",80,1,19,2.07996409949154e-26,1.1997792916975e-22,102.86
"622",1,80,19,2.07996409949154e-26,1.19998728810745e-22,102.86
"623",19,1,80,2.07996409949154e-26,1.2001952845174e-22,102.86
"624",1,19,80,2.07996409949154e-26,1.20040328092735e-22,102.86
"625",81,12,7,1.29389174129846e-23,1.32979245505719e-22,102.62
"626",12,81,7,1.29389174129846e-23,1.45918162918704e-22,102.62
"627",81,7,12,1.29389174129846e-23,1.58857080331688e-22,102.62
"628",7,81,12,1.29389174129846e-23,1.71795997744673e-22,102.62
"629",12,7,81,1.29389174129846e-23,1.84734915157658e-22,102.62
"630",7,12,81,1.29389174129846e-23,1.97673832570642e-22,102.62
"631",81,11,8,1.94083761194768e-23,2.17082208690119e-22,102.38
"632",11,81,8,1.94083761194768e-23,2.36490584809596e-22,102.38
"633",81,8,11,1.94083761194768e-23,2.55898960929072e-22,102.38
"634",8,81,11,1.94083761194768e-23,2.75307337048549e-22,102.38
"635",11,8,81,1.94083761194768e-23,2.94715713168026e-22,102.38
"636",8,11,81,1.94083761194768e-23,3.14124089287503e-22,102.38
"637",81,10,9,2.37213485904723e-23,3.37845437877975e-22,102.26
"638",10,81,9,2.37213485904723e-23,3.61566786468447e-22,102.26
"639",81,9,10,2.37213485904723e-23,3.8528813505892e-22,102.26
"640",9,81,10,2.37213485904723e-23,4.09009483649392e-22,102.26
"641",10,9,81,2.37213485904723e-23,4.32730832239864e-22,102.26
"642",9,10,81,2.37213485904723e-23,4.56452180830337e-22,102.26
"643",80,18,2,1.97596589451703e-25,4.56649777419788e-22,101.84
"644",18,80,2,1.97596589451703e-25,4.5684737400924e-22,101.84
"645",80,2,18,1.97596589451703e-25,4.57044970598692e-22,101.84
"646",2,80,18,1.97596589451703e-25,4.57242567188143e-22,101.84
"647",18,2,80,1.97596589451703e-25,4.57440163777595e-22,101.84
"648",2,18,80,1.97596589451703e-25,4.57637760367047e-22,101.84
"649",80,17,3,1.18557953671022e-24,4.58823339903757e-22,100.94
"650",17,80,3,1.18557953671022e-24,4.60008919440467e-22,100.94
"651",80,3,17,1.18557953671022e-24,4.61194498977177e-22,100.94
"652",3,80,17,1.18557953671022e-24,4.62380078513888e-22,100.94
"653",17,3,80,1.18557953671022e-24,4.63565658050598e-22,100.94
"654",3,17,80,1.18557953671022e-24,4.64751237587308e-22,100.94
"655",79,21,0,3.96183637998443e-27,4.64755199423688e-22,100.46
"656",21,79,0,3.96183637998443e-27,4.64759161260068e-22,100.46
"657",79,0,21,3.96183637998443e-27,4.64763123096448e-22,100.46
"658",0,79,21,3.96183637998443e-27,4.64767084932828e-22,100.46
"659",21,0,79,3.96183637998443e-27,4.64771046769208e-22,100.46
"660",0,21,79,3.96183637998443e-27,4.64775008605588e-22,100.46
"661",80,16,4,5.03871303101841e-24,4.69813721636606e-22,100.16
"662",16,80,4,5.03871303101841e-24,4.74852434667625e-22,100.16
"663",80,4,16,5.03871303101841e-24,4.79891147698643e-22,100.16
"664",4,80,16,5.03871303101841e-24,4.84929860729662e-22,100.16
"665",16,4,80,5.03871303101841e-24,4.8996857376068e-22,100.16
"666",4,16,80,5.03871303101841e-24,4.95007286791698e-22,100.16
"667",80,15,5,1.61238816992592e-23,5.11131168490958e-22,99.5
"668",15,80,5,1.61238816992592e-23,5.27255050190217e-22,99.5
"669",80,5,15,1.61238816992592e-23,5.43378931889476e-22,99.5
"670",5,80,15,1.61238816992592e-23,5.59502813588735e-22,99.5
"671",15,5,80,1.61238816992592e-23,5.75626695287995e-22,99.5
"672",5,15,80,1.61238816992592e-23,5.91750576987254e-22,99.5
"673",79,20,1,8.31985639796712e-26,5.91833775551234e-22,99.26
"674",20,79,1,8.31985639796712e-26,5.91916974115213e-22,99.26
"675",79,1,20,8.31985639796712e-26,5.92000172679193e-22,99.26
"676",1,79,20,8.31985639796712e-26,5.92083371243173e-22,99.26
"677",20,1,79,8.31985639796712e-26,5.92166569807152e-22,99.26
"678",1,20,79,8.31985639796712e-26,5.92249768371132e-22,99.26
"679",80,14,6,4.03097042481475e-23,6.32559472619279e-22,98.96
"680",14,80,6,4.03097042481475e-23,6.72869176867427e-22,98.96
"681",80,6,14,4.03097042481475e-23,7.13178881115574e-22,98.96
"682",6,80,14,4.03097042481475e-23,7.53488585363722e-22,98.96
"683",14,6,80,4.03097042481475e-23,7.93798289611869e-22,98.96
"684",6,14,80,4.03097042481475e-23,8.34107993860017e-22,98.96
"685",80,13,7,8.06194084962952e-23,9.14727402356312e-22,98.54
"686",13,80,7,8.06194084962952e-23,9.95346810852608e-22,98.54
"687",80,7,13,8.06194084962952e-23,1.0759662193489e-21,98.54
"688",7,80,13,8.06194084962952e-23,1.1565856278452e-21,98.54
"689",13,7,80,8.06194084962952e-23,1.23720503634149e-21,98.54
"690",7,13,80,8.06194084962952e-23,1.31782444483779e-21,98.54
"691",80,12,8,1.31006538806474e-22,1.44883098364426e-21,98.24
"692",12,80,8,1.31006538806474e-22,1.57983752245074e-21,98.24
"693",80,8,12,1.31006538806474e-22,1.71084406125721e-21,98.24
"694",8,80,12,1.31006538806474e-22,1.84185060006369e-21,98.24
"695",12,8,80,1.31006538806474e-22,1.97285713887016e-21,98.24
"696",8,12,80,1.31006538806474e-22,2.10386367767663e-21,98.24
"697",79,19,2,8.31985639796704e-25,2.10469566331643e-21,98.18
"698",19,79,2,8.31985639796704e-25,2.10552764895623e-21,98.18
"699",79,2,19,8.31985639796704e-25,2.10635963459602e-21,98.18
"700",2,79,19,8.31985639796704e-25,2.10719162023582e-21,98.18
"701",19,2,79,8.31985639796704e-25,2.10802360587562e-21,98.18
"702",2,19,79,8.31985639796704e-25,2.10885559151541e-21,98.18
"703",80,11,9,1.746753850753e-22,2.28353097659071e-21,98.06
"704",11,80,9,1.746753850753e-22,2.45820636166601e-21,98.06
"705",80,9,11,1.746753850753e-22,2.63288174674131e-21,98.06
"706",9,80,11,1.746753850753e-22,2.80755713181661e-21,98.06
"707",11,9,80,1.746753850753e-22,2.98223251689192e-21,98.06
"708",9,11,80,1.746753850753e-22,3.15690790196722e-21,98.06
"709",80,10,10,1.92142923582836e-22,3.34905082555005e-21,98
"710",10,80,10,1.92142923582836e-22,3.54119374913289e-21,98
"711",10,10,80,1.92142923582836e-22,3.73333667271572e-21,98
"712",79,18,3,5.26924238537933e-24,3.7386059151011e-21,97.22
"713",18,79,3,5.26924238537933e-24,3.74387515748648e-21,97.22
"714",79,3,18,5.26924238537933e-24,3.74914439987186e-21,97.22
"715",3,79,18,5.26924238537933e-24,3.75441364225724e-21,97.22
"716",18,3,79,5.26924238537933e-24,3.75968288464262e-21,97.22
"717",3,18,79,5.26924238537933e-24,3.764952127028e-21,97.22
"718",78,22,0,1.42265942735794e-26,3.76496635362227e-21,97.04
"719",22,78,0,1.42265942735794e-26,3.76498058021655e-21,97.04
"720",78,0,22,1.42265942735794e-26,3.76499480681082e-21,97.04
"721",0,78,22,1.42265942735794e-26,3.7650090334051e-21,97.04
"722",22,0,78,1.42265942735794e-26,3.76502325999937e-21,97.04
"723",0,22,78,1.42265942735794e-26,3.76503748659364e-21,97.04
"724",79,17,4,2.37115907342068e-23,3.78874907732785e-21,96.38
"725",17,79,4,2.37115907342068e-23,3.81246066806206e-21,96.38
